metric,eligible_state_clusters,mean_base_to_donor_ncte,mean_donor_to_base_ncte,mean_symmetric_ncte,symmetric_ci95_low,symmetric_ci95_high,mean_directional_asymmetry,asymmetry_ci95_low,asymmetry_ci95_high,positive_state_fraction,p_two_sided_sign_flip,q_bh_within_metric_family,sign_flip_exact,flow_step,layer,action_position
all,15,0.004696672285776671,0.005587439259213983,0.005142055772495327,0.004761826394682012,0.005544230208546341,0.0015982169829164134,0.0009650058435749856,0.002260322796257075,1.0,6.103515625e-05,9.765625e-05,True,8,17,4
all,15,0.005774095557534476,0.007129318888152121,0.006451707222843299,0.006016306823482079,0.00693868761804592,0.0017125018651260014,0.0010154578242096803,0.002507811066086953,1.0,6.103515625e-05,9.765625e-05,True,8,17,5
all,15,0.0067452425202679965,0.0073094785633159775,0.007027360541791987,0.006580480868209872,0.007521272735948454,0.0013276613597503048,0.0007927636240005046,0.001938731903223434,1.0,6.103515625e-05,9.765625e-05,True,8,17,6
all,15,0.0068829794021823,0.00750254822658572,0.0071927638143840095,0.006680974641029387,0.007667350682849912,0.0013438887602003477,0.0009241759425233393,0.0017667292488925364,1.0,6.103515625e-05,9.765625e-05,True,8,17,7
all,15,0.007362692169794492,0.007150576442516662,0.007256634306155576,0.006794720353684925,0.007707326767887159,0.0013463452277673233,0.0008955787272508774,0.0018797211716939171,1.0,6.103515625e-05,9.765625e-05,True,8,17,8
all,15,0.007238428948963241,0.006668820201733821,0.00695362457534853,0.006432384216339481,0.007555064979595723,0.0020556046517872955,0.00152664540006786,0.0026129234142484425,1.0,6.103515625e-05,9.765625e-05,True,8,17,9
all,15,-0.0008486452447029243,0.0009321249529886845,4.1739854142879954e-05,-0.0008926655454772295,0.0007022260612654123,0.0018834267285525554,0.0008844433875266481,0.0031017434458027555,0.6666666666666666,0.95367431640625,0.95367431640625,True,9,0,0
all,15,-0.0015672693748849228,0.002697428090252593,0.0005650793576838351,-0.0009191490184905627,0.0017672163532704928,0.0045375495531686655,0.0023899206877739123,0.007010853919348914,0.8,0.459228515625,0.5138221153846154,True,9,0,1
all,15,-0.0069994235395790414,0.0004873614409014929,-0.0032560310493387743,-0.005671218679094593,-0.0010273076678366277,0.00871146104882701,0.005419988356308093,0.012577514439975653,0.2,0.01605224609375,0.021765757415254237,True,9,0,2
all,15,-0.02291516999602672,-0.008649387167967825,-0.015782278581997267,-0.0197518743634674,-0.01192934310342648,0.016172054495685397,0.012388475135927706,0.019944196111022994,0.0,6.103515625e-05,9.765625e-05,True,9,0,3
all,15,-0.03532734901189826,-0.01158611233737126,-0.023456730674634763,-0.029044428824896128,-0.018327653053201626,0.02566121764307822,0.021176290357392283,0.03028503954281398,0.0,6.103515625e-05,9.765625e-05,True,9,0,4
all,15,-0.0390884071073153,-0.0077587108920255535,-0.023423558999670427,-0.030370358891663746,-0.017709857987438005,0.031329696215289735,0.027312586591084796,0.03541326899002015,0.0,6.103515625e-05,9.765625e-05,True,9,0,5
all,15,-0.05082587940544457,0.006612419419127685,-0.022106729993158446,-0.027753699675539898,-0.01749888710187909,0.057438298824572256,0.05120211856348844,0.06360703905188571,0.0,6.103515625e-05,9.765625e-05,True,9,0,6
all,15,-0.05853558196946298,5.4558094701391906e-05,-0.029240511937380798,-0.035943251605177494,-0.023890250557739127,0.05859014006416438,0.0507115918827708,0.06684343042871828,0.0,6.103515625e-05,9.765625e-05,True,9,0,7
all,15,-0.06561117493819028,-0.007710669597571699,-0.03666092226788099,-0.04264499249360096,-0.03109749331730111,0.0579005053406186,0.04814642856831271,0.06727381431088915,0.0,6.103515625e-05,9.765625e-05,True,9,0,8
all,15,-0.05097185300400455,-0.05024685388890423,-0.050609353446454376,-0.05708393924852575,-0.044645143511686775,0.02110301055017386,0.013098496415599042,0.029556574273386597,0.0,6.103515625e-05,9.765625e-05,True,9,0,9
all,15,-0.0005165724863856932,-0.00019270633618571163,-0.00035463941128570256,-0.0008827977272065358,4.755216214845701e-05,0.0015564317434014316,0.0008783256250340838,0.002409430488116248,0.4,0.1898193359375,0.23008404356060605,True,9,8,0
all,15,-0.0028651525800670614,-0.001471786579341402,-0.002168469579704231,-0.003457890973518407,-0.0010920456975053348,0.002778335968326162,0.001490355561287786,0.004381143965008691,0.06666666666666667,0.0001220703125,0.000189623786407767,True,9,8,1
all,15,-0.010232648807534942,-0.004590207436947119,-0.007411428122241031,-0.009501154920468454,-0.005469029107478602,0.006993768825866658,0.004431592921210766,0.00983040324442695,0.0,3.0517578125e-05,9.765625e-05,True,9,8,2
all,15,-0.02563969888542789,-0.016209553684785074,-0.020924626285106482,-0.024849491154748868,-0.01728578254533299,0.011828982327699444,0.008454869958688797,0.01525060256259081,0.0,6.103515625e-05,9.765625e-05,True,9,8,3
all,15,-0.0378433953347488,-0.02927075017055967,-0.033557072752654245,-0.039523342687580905,-0.027545197470865358,0.012078066887723272,0.008310163637457416,0.015972747665137798,0.0,6.103515625e-05,9.765625e-05,True,9,8,4
all,15,-0.046843699746246685,-0.035835062427221016,-0.04133938108673385,-0.047988504248549405,-0.03458207908458108,0.011900344275724561,0.008111882857808705,0.015906037941330574,0.0,6.103515625e-05,9.765625e-05,True,9,8,5
all,15,-0.05933230614531859,-0.030630201932199678,-0.04498125403875915,-0.05204867863910927,-0.03793752445845883,0.028702104213118917,0.023509042098837647,0.034176195606671456,0.0,6.103515625e-05,9.765625e-05,True,9,8,6
all,15,-0.06296126518614362,-0.04028412972577791,-0.05162269745596077,-0.0576629154811157,-0.045681061855843676,0.0226771354603657,0.015804218135629426,0.03031504774106377,0.0,6.103515625e-05,9.765625e-05,True,9,8,7
all,15,-0.06469855404224273,-0.04107042622999906,-0.052884490136120885,-0.057998539403922196,-0.04779003139915893,0.0252476826199652,0.015901619493110045,0.03593121197194508,0.0,6.103515625e-05,9.765625e-05,True,9,8,8
all,15,-0.06443618120968594,-0.054412855267172947,-0.05942451823842944,-0.06500682217172167,-0.05393922236158268,0.016023170132536468,0.00970497210550143,0.023898261012033965,0.0,6.103515625e-05,9.765625e-05,True,9,8,9
all,15,0.0015389853335459201,0.0027967076664698913,0.0021678465000079055,0.0017010353891859901,0.0026662704638226405,0.0013505894882632878,0.0006768570691449202,0.0022017964949875074,1.0,6.103515625e-05,9.765625e-05,True,9,14,0
all,15,2.217174424301387e-06,0.0029244604586107915,0.001463338816517547,0.0004527141261036619,0.002533263630289106,0.002947634066691461,0.001802678250682653,0.004355724340555856,0.6666666666666666,0.0184326171875,0.024783350840336133,True,9,14,1
all,15,-0.00019156027091773452,0.0011555618197826027,0.0004820007744324343,-0.00033447496572795466,0.0013003811613055904,0.0024955819012810877,0.0017658780064333682,0.003378455343978797,0.7333333333333333,0.2974853515625,0.34742814781021897,True,9,14,2
all,15,0.004792213564521825,-0.0009823961366187026,0.0019049087139515614,-0.00029786687991148144,0.004037215368353864,0.008923684088213925,0.005746578530330041,0.012347268800694082,0.6,0.11663818359375,0.14362980769230768,True,9,14,3
all,15,0.0003872301524855987,-0.0028105231679844056,-0.0012116465077494033,-0.0033871414534434913,0.0007388567750552509,0.006374782930538462,0.0034828617750782094,0.009685355536077968,0.4666666666666667,0.289794921875,0.34346064814814814,True,9,14,4
all,15,-0.003516398254444671,-0.00047899350369094994,-0.00199769587906781,-0.0036887852181174572,-0.00035486109008171394,0.004792317044628361,0.0029436436707355315,0.00692595464584325,0.4,0.0421142578125,0.05523181352459016,True,9,14,5
all,15,-0.004451313830542213,0.005422814287097492,0.0004857502282776391,-0.0010077656704042496,0.0018194660116710216,0.010838674274124115,0.007998306008954674,0.01378432688914957,0.7333333333333333,0.5301513671875,0.5890570746527778,True,9,14,6
all,15,-0.004048375787762704,0.007455068382912183,0.0017033462975747395,4.733618759593615e-05,0.0032831715514889314,0.013412776446331555,0.009706010883669208,0.017132945829681247,0.6666666666666666,0.06719970703125,0.086015625,True,9,14,7
all,15,-0.005534860280445817,0.005291745056091376,-0.00012155761217722053,-0.0016467353168997322,0.0012827796187524496,0.013409848725850704,0.00924400977030411,0.017881949928868605,0.5333333333333333,0.87701416015625,0.8995017027243589,True,9,14,8
all,15,-0.010069971089886883,-0.0037220622240094195,-0.00689601665694815,-0.00859815549436285,-0.004820907861667442,0.012197187393592669,0.007856711461354934,0.01744044619518288,0.06666666666666667,0.00018310546875,0.00027638561320754716,True,9,14,9
all,15,0.0006815404474072395,0.0006815408048922008,0.00068154062614972,0.0002625920715078121,0.001213775317975244,8.828863533009047e-10,3.2497379683518913e-10,1.7016498378813298e-09,1.0,6.103515625e-05,9.765625e-05,True,9,17,0
all,15,0.0009570667748492228,0.0009570664912051133,0.0009570666330271681,0.00034310019431074576,0.0016936573168819986,1.1387795620096191e-09,7.409082312844335e-10,1.5604621336929474e-09,0.7333333333333333,0.00537109375,0.00734508547008547,True,9,17,1
all,15,0.0024216331102699987,0.0024216334799623865,0.0024216332951161926,0.0017245659932956588,0.0031364395182847853,4.348582912279871e-09,2.489542915161446e-09,6.458469531440657e-09,0.9333333333333333,0.0001220703125,0.000189623786407767,True,9,17,2
all,15,0.006725551812775734,0.006725550586550518,0.006725551199663125,0.00564577532639498,0.007747910886615007,6.201487019914798e-09,4.067251266505248e-09,8.508675188649156e-09,1.0,6.103515625e-05,9.765625e-05,True,9,17,3
all,15,0.009467494008984686,0.009467493969916767,0.009467493989450725,0.00824533323683368,0.010707728434660424,5.680681176266818e-09,3.4623379843839083e-09,8.165622426384241e-09,1.0,6.103515625e-05,9.765625e-05,True,9,17,4
all,15,0.01226721774752067,0.012267219284793664,0.012267218516157167,0.011231448737559735,0.01328706008282696,1.1461820356948686e-08,7.786762918352123e-09,1.6090590745481317e-08,1.0,6.103515625e-05,9.765625e-05,True,9,17,5
all,15,0.014549383535828847,0.014549384083578747,0.014549383809703798,0.013715910594561976,0.015299495526461534,7.3590613164596175e-09,4.198454058767255e-09,1.1543667142385747e-08,1.0,6.103515625e-05,9.765625e-05,True,9,17,6
all,15,0.016022322586992415,0.01602232507666412,0.016022323831828267,0.015357918489140759,0.01661587304032206,9.475025140754749e-09,6.152205519992237e-09,1.3019919570874995e-08,1.0,6.103515625e-05,9.765625e-05,True,9,17,7
all,15,0.01608069497803565,0.016080690799988025,0.016080692889011837,0.015246663411271481,0.016823199483947435,1.2056168131648522e-08,7.826918011323916e-09,1.7419736776204282e-08,1.0,6.103515625e-05,9.765625e-05,True,9,17,8
all,15,0.01634513886825199,0.0163451413502385,0.016345140109245246,0.014953328571455935,0.017738919319605063,1.4309513025311435e-08,1.0168044322411118e-08,1.9567687598405146e-08,1.0,6.103515625e-05,9.765625e-05,True,9,17,9
rotation,15,0.00011515721916236832,-1.770107658073343e-05,4.872807129081747e-05,-1.598827461738663e-05,0.00011695695877335773,0.00023600485670320732,0.0001339137133550912,0.0003462584685961646,0.6,0.189697265625,0.2248263888888889,True,0,0,0
rotation,15,8.688257688608598e-05,-3.135947399448819e-05,2.7761551445798886e-05,-3.0688904859970794e-05,9.468704315298933e-05,0.00027818364511258097,0.00019982165887652152,0.00036331538433338094,0.4666666666666667,0.4447021484375,0.4975688374125874,True,0,0,1
rotation,15,6.998118412404809e-05,-1.535406586753462e-06,3.422288876864732e-05,-2.8816247500351397e-05,0.00010032116668819853,0.00021561720444538386,0.00014388158917851026,0.00029514831171388573,0.6,0.33349609375,0.38690141636690645,True,0,0,2
rotation,15,-2.913489521675554e-06,-4.774020045100888e-06,-3.843754783388224e-06,-6.465331998387653e-05,5.903708174761153e-05,0.00027420769561906495,0.0001697435429991802,0.0003953558736204541,0.4666666666666667,0.9075927734375,0.919081289556962,True,0,0,3
rotation,15,5.056185487086917e-05,3.948439802907171e-06,2.7255147336888172e-05,-3.0134034253829265e-05,9.507575250327247e-05,0.00020689846123219814,0.0001229228039993065,0.00030374271597601656,0.5333333333333333,0.4388427734375,0.4944707306338028,True,0,0,4
rotation,15,-4.8886474707627766e-05,3.6734964334508464e-05,-6.075755186559652e-06,-5.8191437972294376e-05,4.6313129088901185e-05,0.000277717850955451,0.00020098083885706304,0.0003608519460162267,0.4666666666666667,0.82977294921875,0.8510491786858975,True,0,0,5
rotation,15,1.3141103723259275e-05,5.86622992976894e-06,9.503666826514107e-06,-4.784996094303774e-05,7.435807144973542e-05,0.00018896241655901003,0.0001240392156002054,0.00026111180688366634,0.4,0.77044677734375,0.7952998991935484,True,0,0,6
rotation,15,9.686059597662832e-05,3.5176451823812275e-05,6.601852390022027e-05,-1.852340446317442e-05,0.0001590089810235333,0.00030316551874102587,0.000188217662133642,0.00043552163093632935,0.4666666666666667,0.18798828125,0.22446361940298507,True,0,0,7
rotation,15,1.5576498457007906e-05,-1.6298337302750515e-05,-3.6091942287130134e-07,-6.813759022982805e-05,6.756783813271953e-05,0.00027369424749958094,0.00019837478468217484,0.00035392351825181556,0.4666666666666667,0.991455078125,0.991455078125,True,0,0,8
rotation,15,1.4525225584125983e-05,3.75253490727161e-05,2.6025287328421034e-05,-5.2662551072342826e-05,0.00010219657901120887,0.00018644487376066464,0.00013014482086019208,0.0002406785832197814,0.6666666666666666,0.52801513671875,0.5826373922413793,True,0,0,9
rotation,15,0.00011220891397945541,-3.386802559481958e-05,3.9170444192317916e-05,-2.02554389852543e-05,0.00010094995835952733,0.000232958388756036,0.00012909681643672347,0.00036158011212046083,0.6,0.245361328125,0.28866038602941174,True,0,8,0
rotation,15,4.8497671788634026e-05,4.051434861518048e-06,2.6274553325076028e-05,-3.7823564722024006e-05,0.00010353941411058526,0.0002991478854995992,0.00021498272437499562,0.00038984205814070015,0.6,0.55029296875,0.5989583333333334,True,0,8,1
rotation,15,0.00010356455662998451,-4.7690606975640647e-05,2.7936974827171935e-05,-5.4203632883628794e-05,0.00010658007880713194,0.0003390319463314959,0.00023758444725548422,0.00044937784961213015,0.6,0.5205078125,0.5783420138888888,True,0,8,2
rotation,15,1.845304291578588e-05,-4.1755798387467265e-05,-1.1651377735840698e-05,-8.071015783057617e-05,5.5938200568141806e-05,0.00019416246145229042,0.00013412188403860587,0.00025905600603331596,0.4,0.751220703125,0.7804890422077922,True,0,8,3
rotation,15,0.0001567528380397259,1.1880207597199203e-05,8.431652281846258e-05,2.2061589523555482e-05,0.00015662437808637775,0.0002746178468195547,0.0001924125194843377,0.0003620807071061638,0.7333333333333333,0.03009033203125,0.0376129150390625,True,0,8,4
rotation,15,5.390858985971791e-05,-1.996490236871541e-05,1.697184374550126e-05,-5.166847976628837e-05,9.803364488945487e-05,0.00025673919227026007,0.00014608083354408698,0.0003837043350228563,0.4666666666666667,0.68731689453125,0.7187627655228758,True,0,8,5
rotation,15,4.175523525727469e-05,3.1004531544947167e-06,2.242784420588471e-05,-6.0090531857603974e-05,0.0001114017881710044,0.0002541063074360281,0.00016189034174845748,0.0003569509118014737,0.5333333333333333,0.626708984375,0.6729760906040269,True,0,8,6
rotation,15,0.00010782584871078183,-4.616840375579681e-05,3.0828722477492515e-05,-3.2588718885718844e-05,9.08490969107925e-05,0.00025729251202705964,0.00017350294593353898,0.00034450607339868466,0.6666666666666666,0.35479736328125,0.40548270089285715,True,0,8,7
rotation,15,9.580424675789094e-05,3.023901531167359e-05,6.302163103478228e-05,-4.986114424228645e-06,0.00014671998671925688,0.00026443344855689357,0.00018157471720022065,0.0003492743398808691,0.6666666666666666,0.1400146484375,0.16971472537878787,True,0,8,8
rotation,15,3.528439512598656e-06,3.465199752614095e-05,1.9090218519369807e-05,-4.6761575048867114e-05,9.35391567073182e-05,0.00023045305214234772,0.000165874470345054,0.0003020867359312158,0.5333333333333333,0.647216796875,0.6903645833333333,True,0,8,9
rotation,15,5.689955085031678e-05,9.410863114614576e-05,7.550409099823128e-05,-4.207078573419392e-06,0.00016507002382994728,0.00016903355371872207,0.0001094574390614912,0.00023273773770248607,0.6666666666666666,0.1024169921875,0.12508945610687022,True,0,14,0
rotation,15,0.000327076494461649,0.0002924336136213146,0.0003097550540414818,9.919708858088238e-05,0.000552641919619749,0.00026285391773393714,0.00011724723502784217,0.000431018874895033,0.8,0.01678466796875,0.021657636088709676,True,0,14,1
rotation,15,0.0011053711749349365,0.0007756480696428992,0.000940509622288918,0.000637253202620921,0.0012624182579842646,0.0006292854753912446,0.0004348527832841999,0.000850884078664933,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,2
rotation,15,0.0019313771087820903,0.001363609332094464,0.0016474932204382767,0.0014126782874797164,0.0018786571917479408,0.001020600671078407,0.0006918676994290981,0.0013556393818713027,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,3
rotation,15,0.002090446206740797,0.0018279931161531676,0.001959219661446982,0.001722005720826723,0.0021705073387582666,0.0010210354818688293,0.0007241157743944454,0.0013057631333863006,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,4
rotation,15,0.0018356868027995803,0.0018716772028474573,0.0018536820028235185,0.0015820275807235343,0.0020964764977162913,0.0007927989931971683,0.0005138929060991684,0.0010837071970588327,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,5
rotation,15,0.001949458626708808,0.00192564008062115,0.0019375493536649788,0.0017015702924017026,0.0021596018193676095,0.000856281936739134,0.0005625093081438372,0.0011894890080918763,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,6
rotation,15,0.0019327852671778998,0.0020724049067910263,0.002002595086984463,0.001733882415185304,0.0022556049829103426,0.0008945832791500193,0.0005954732002546337,0.001240376191808907,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,7
rotation,15,0.0015291646096414339,0.0016587586466334384,0.001593961628137436,0.0013841595976800398,0.0018198610626500098,0.0009959495941776837,0.0007120652900666826,0.0012928961321104387,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,8
rotation,15,0.001186340906133889,0.0012877839270199847,0.001237062416576937,0.0010464154194547068,0.0014214285519116867,0.0006244983205967434,0.00038321696806434486,0.0008877938013315977,1.0,6.103515625e-05,0.00010067654639175257,True,0,14,9
rotation,15,0.00037332903802208807,0.00015008323099187013,0.000261706134506979,0.00012768460299455235,0.0004240735891872343,0.00026560109220028394,0.00013970543530365895,0.0004165520385536466,0.9333333333333333,0.0003662109375,0.0005375573394495413,True,0,17,0
rotation,15,0.0009544122732917677,0.0003484886981829722,0.0006514504857373697,0.00044581582562134154,0.0008858717136664104,0.0006143662135453064,0.0004207404678027265,0.0008444256054814483,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,1
rotation,15,0.0017663856549461176,0.0006972870839882186,0.001231836369467168,0.0009650595080073082,0.0015096068640249277,0.001174135019355456,0.0008904490168155902,0.0014637193190040936,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,2
rotation,15,0.0025640286410001335,0.001058144853931463,0.0018110867474657982,0.001615245760757016,0.002000863008936177,0.0016583069753706293,0.0012293707249084525,0.002060814572960752,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,3
rotation,15,0.0027778221374070455,0.0013531825187968413,0.0020655023281019435,0.001812610704889636,0.0022875021714423797,0.001544959507552402,0.0010318134796923817,0.002084282272301543,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,4
rotation,15,0.0025796897737637163,0.0015112144375224732,0.0020454521056430947,0.0017973118871102882,0.002286827899677566,0.0013241524050221494,0.0008933819834534282,0.0017964110476963425,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,5
rotation,15,0.0024607414976411863,0.0014229211236272653,0.0019418313106342258,0.0017200244263715306,0.00216567057767383,0.0012178329926096883,0.0008932263953831429,0.001545202594880101,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,6
rotation,15,0.0021155210540876545,0.0013081581003382462,0.0017118395772129503,0.0015151759613939901,0.0019200955444836196,0.0009900863199681124,0.0007080107544127798,0.0012926892130207914,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,7
rotation,15,0.001817735972319833,0.0012296231144724814,0.0015236795433961575,0.001348575516917373,0.0017200791393851022,0.0008004655491503377,0.000547385955464331,0.0010724240917787187,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,8
rotation,15,0.0015754375373554829,0.001060116409759665,0.001317776973557574,0.0011909502143894698,0.0014717944312647403,0.0007306538238518166,0.0005891874975678204,0.0008751140043429785,1.0,6.103515625e-05,0.00010067654639175257,True,0,17,9
rotation,15,-0.0006474601173350711,-0.0009036247131310127,-0.000775542415233042,-0.0015413484286935653,-0.00021482050926728894,0.0004353180907333106,0.0002918327188069436,0.0006021791897493737,0.26666666666666666,0.00750732421875,0.009845671106557378,True,7,0,0
rotation,15,-0.0018540052448396207,-0.001990750583108556,-0.0019223779139740883,-0.003115650870016804,-0.0009066174341306396,0.0007546763732815932,0.0004686713027830025,0.0010573464045143665,0.13333333333333333,0.0003662109375,0.0005375573394495413,True,7,0,1
rotation,15,-0.004249563630691198,-0.004084572368546603,-0.0041670679996189,-0.0056603429508994205,-0.0027608525645494712,0.0012950756728948901,0.0008274388514609008,0.0017944114786802043,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,2
rotation,15,-0.006363048136695622,-0.006829462166724799,-0.006596255151710211,-0.008137043707745288,-0.0050643702736169706,0.0019915297250301706,0.001411033907776644,0.0025670180031301362,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,3
rotation,15,-0.00896163025056674,-0.008901428172287769,-0.008931529211427253,-0.010374584540327513,-0.007444778996774903,0.0023077139798658086,0.0015513945004166456,0.0031493945878121477,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,4
rotation,15,-0.011063775942981456,-0.010583919629032941,-0.010823847786007198,-0.012041831279758603,-0.009526846276506488,0.002635899504302143,0.0014037248222127368,0.004030091227400577,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,5
rotation,15,-0.01397375848824345,-0.00979002337520709,-0.011881890931725267,-0.012761902503491466,-0.010913108886198048,0.004620261297809188,0.003053065656895346,0.006375427074453802,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,6
rotation,15,-0.01388683848535145,-0.009288950770272706,-0.011587894627812078,-0.012648760098438882,-0.010541502851262262,0.0045978877150787455,0.0028925938761393513,0.006417768281168147,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,7
rotation,15,-0.01338129918338695,-0.008388403193614532,-0.010884851188500742,-0.012075832277363181,-0.00979420546282108,0.00499289598977242,0.0034192207933330635,0.006681195005306087,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,8
rotation,15,-0.010936011129912234,-0.007222512439283039,-0.009079261784597639,-0.010170867899552204,-0.008066026354101285,0.0037319982972807433,0.0024529978149547206,0.005126347757169236,0.0,6.103515625e-05,0.00010067654639175257,True,7,0,9
rotation,15,-0.0005791569836832475,-0.0006598395557690631,-0.0006194982697261553,-0.0012253499699840117,-0.00016215154846741103,0.0006006987825282267,0.0003832618105573978,0.0008438034297238098,0.2,0.01348876953125,0.0175463668699187,True,7,8,0
rotation,15,-0.0012135180263808448,-0.00197172912412374,-0.0015926235752522925,-0.0026631519933018916,-0.0007924243650337943,0.0010203921374348389,0.0005079392391761292,0.0017569376281896367,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,1
rotation,15,-0.002375579541840202,-0.004098730930431853,-0.003237155236136028,-0.004888450322497527,-0.0017216599620866059,0.0018489909177004887,0.00100659586874886,0.002737878565822839,0.13333333333333333,0.0008544921875,0.001220703125,True,7,8,2
rotation,15,-0.005828115994807775,-0.006625961954100964,-0.00622703897445437,-0.00806072281885456,-0.004350956782898016,0.002274156162419779,0.0016671337468913473,0.0029381866920279993,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,3
rotation,15,-0.008344469394922291,-0.008391228592514366,-0.008367848993718329,-0.009999137027055257,-0.006629751277514188,0.0026289112824333344,0.0018389943234964651,0.003509046455518203,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,4
rotation,15,-0.01067608807115687,-0.009691811148692397,-0.010183949609924636,-0.01137796571590056,-0.008954256164008348,0.002722333723964724,0.0016157749237249877,0.003966426991732785,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,5
rotation,15,-0.01378333094286166,-0.00938664376215957,-0.011584987352510616,-0.01249230802134709,-0.01060838191184463,0.005073979700767145,0.003638318230998354,0.0066801949619591,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,6
rotation,15,-0.012872307530571784,-0.009195867129650844,-0.01103408733011131,-0.012010409240097815,-0.010050431596099677,0.003886881535196144,0.0025179856804351474,0.005449047660261306,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,7
rotation,15,-0.0122496295821752,-0.008013521725859759,-0.01013157565401748,-0.011429627751869354,-0.008927872952902968,0.004342351123861531,0.0030247973559444463,0.005828124350339151,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,8
rotation,15,-0.009638681289505024,-0.006269185310536308,-0.007953933300020666,-0.00899766349260402,-0.006968586315535669,0.0033737403009072428,0.0022199364865434315,0.004616222185035101,0.0,6.103515625e-05,0.00010067654639175257,True,7,8,9
rotation,15,-0.00015413014360345407,0.0001964678761685801,2.116886628256304e-05,-0.00041596692092727827,0.0005929117739399261,0.0008394017659973355,0.00039405238120126455,0.0015283353988808153,0.4,0.95440673828125,0.9604092963836478,True,7,14,0
rotation,15,0.0007661112740361614,0.001916344904460888,0.0013412280892485247,0.00014711697966431032,0.0027234474765280505,0.0018627043664471196,0.0008620897304113214,0.0032936590970114145,0.6,0.07940673828125,0.0977313701923077,True,7,14,1
rotation,15,0.0066559900224814434,0.004198979129265789,0.005427484575873618,0.0040291679024738675,0.00677549377279468,0.004361031105079192,0.0029093160198108425,0.005821475013005383,0.9333333333333333,0.0001220703125,0.00018425707547169813,True,7,14,2
rotation,15,0.01031296135155566,0.004658352210171573,0.007485656780863617,0.006347937552359555,0.008700467406458998,0.00704898361457249,0.005361508678838316,0.008759995257294354,1.0,6.103515625e-05,0.00010067654639175257,True,7,14,3
rotation,15,0.00921693976171739,0.005067859715414211,0.0071423997385658,0.005974489934786355,0.008453211971222686,0.0055776520726883985,0.0038758110871042885,0.007385720067075757,1.0,6.103515625e-05,0.00010067654639175257,True,7,14,4
rotation,15,0.009915853350552692,0.005726836769516202,0.007821345060034447,0.006505100380206765,0.009286158085248564,0.00504471907126969,0.003594413687559222,0.006536233119741785,1.0,6.103515625e-05,0.00010067654639175257,True,7,14,5
rotation,15,0.01105695458136438,0.00837519112244357,0.009716072851903975,0.008358192015357226,0.011034478638306302,0.004194826180517619,0.0027495675060402497,0.005826822762252235,1.0,6.103515625e-05,0.00010067654639175257,True,7,14,6
rotation,15,0.010629405706847317,0.009171613014343513,0.009900509360595415,0.00872161475210658,0.011073249993459105,0.004180184171564579,0.0027768494669185555,0.0057642952064010005,1.0,6.103515625e-05,0.00010067654639175257,True,7,14,7
rotation,15,0.008405139426399836,0.008743809816974053,0.008574474621686944,0.007513371407350587,0.009610142057577584,0.004355110911065625,0.0028425370005053,0.005997486195715829,1.0,6.103515625e-05,0.00010067654639175257,True,7,14,8
rotation,15,0.00503592180398384,0.0062134013188691875,0.005624661561426513,0.004760665864272033,0.006496208584081089,0.004210812012118827,0.0031351038430604008,0.005331659983664018,1.0,6.103515625e-05,0.00010067654639175257,True,7,14,9
rotation,15,0.0011690424283737815,0.000743503753495279,0.0009562730909345302,0.00045757590793647795,0.0015914506878694174,0.00045968138963621124,0.00027192810042931705,0.0006626414871347374,0.9333333333333333,0.0001220703125,0.00018425707547169813,True,7,17,0
rotation,15,0.0027804055656871353,0.001471121818676218,0.0021257636921816767,0.0013387404052023634,0.00299543958644824,0.001316825661808892,0.0007941147484597495,0.0018986147224355756,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,1
rotation,15,0.00517924107393315,0.0025988097723222254,0.0038890254231276873,0.002877323931573074,0.004929427876088865,0.002784668035100905,0.0021038684348504873,0.003482803978889476,1.0,6.103515625e-05,0.00010067654639175257,True,7,17,2
